TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
82030864115297049115752775710899753852935008659167123176699433951993324072053,1778168912252,1778168921699,1778168921769,,,,,9516
16247667769199390891365061409854084183497235851725913800602557557159990838588,1778168050633,1778168057467,1778168057518,,,,,6885
108364961399847828998588043744759934480297094200091922694433719874822930207721,1778168497863,1778168499594,1778168501845,,,1778168499643,1778168501845,3982
99458117299645350916141716553597541866263163053320698182983185584975663486471,1778168534069,1778168537585,1778168537631,,,,,3561
36760281321189973823236654803174537182229827440973526219364475700832158227989,1778168814395,1778168817846,1778168817900,,,,,3505
67364911517125294818989908853356218334697657881833453032193541865551106159518,1778168881916,1778168885923,1778168886005,,,,,4088
107702101990604169864599898767616691207726642937391897567202676423315079059815,1778168023488,1778168029446,1778168029505,,,,,6016
83485926564544115009937633430033314111858318404830789641360594711277710534108,1778168283115,1778168289491,1778168289576,,,,,6461
5678569255548462243805473795914382973925486326975509378072413510422708661859,1778168398998,1778168399660,1778168403612,,,1778168399698,1778168403612,4613
48519921388596260980905379653524322630066300908321475717993238598311034213480,1778168197604,1778168199455,1778168199517,,,,,1913
48250799005115551309818494557206561651642598565270684473525247476529603823714,1778168283111,1778168289633,1778168289686,,,,,6575
105259181798776536526534163396573989547523263181773745023853245049101616822571,1778168332397,1778168335711,1778168335765,,,,,3368
21255329575604486350533280732603283213271763366179681507832826386813938708522,1778168564364,1778168569748,1778168569814,,,,,5449
70940572727748549376543502618870753045022640635522775333381837840142296492694,1778168591558,1778168599731,1778168599804,,,,,8245
55372001534867513372949861578687289014926711069984684643861560285958148126944,1778168650018,1778168655743,1778168655817,,,,,5798
70046441088902818521981402103147952552229800765208167647119546057743293751102,1778168689351,1778168697711,1778168697764,,,,,8413
29894208627459133801151965261985594817050546471668533559375760717075027109011,1778168032546,1778168037537,1778168037572,,,,,5025
44617246903929594228857304005491037332251623700977278214863885434201852294991,1778168081889,1778168085504,1778168087591,,,1778168085540,1778168087591,5701
31524777173452410038315748521406800614826796282471944847165335913456524092052,1778168185445,1778168191506,1778168191577,,,,,6131
111681818466999453330492294047838293078748648634838803781761937765532525004602,1778168613704,1778168615743,1778168615806,,,,,2102
3758906271387832275892242432873644362468871059684934326828435271868364835240,1778168765993,1778168771646,1778168771716,,,,,5722
6575885923101597485958444615044080875115052679385626231124723212409332859805,1778168912250,1778168921809,1778168921863,,,,,9613
79002948715439050189210271336212286333577996545875060978111349691857902942037,1778168140205,1778168147480,1778168147544,,,,,7338
11637101103242390360337726590235723074870085490282019521739832015662994294579,1778168265009,1778168267580,1778168267620,,,,,2610
58846200779786237862730990918477489243041357027004129510089534366104517332566,1778168314319,1778168315495,1778168315687,,,1778168315575,1778168315687,1368
52912232075163191384237022904312227453421189422187733913264085755103653848716,1778168398999,1778168401515,1778168405749,,,1778168401565,1778168405749,6749
21460690828148054265811553751507408917061891594490021651218388410293310511169,1778168417122,1778168425801,1778168425872,,,,,8750
90760463097838350008074178597782974609238312131277097442556068868181943139434,1778168640968,1778168645774,1778168645855,,,,,4887
34666046553774212423460517836885559586827301021829526039928152844383334407006,1778168650022,1778168657606,1778168657670,,,,,7647
24421846652832219330394319112913068439424359873560518185196514075530273751167,1778168766022,1778168777867,1778168777934,,,,,11912
113232372705124150190832036370821559574254426489546247579771466295848534989195,1778168215721,1778168219508,1778168219566,,,,,3845
24523503411120466411683386977505807065794237050641861245483740695607347086271,1778168274072,1778168281628,1778168281665,,,,,7593
37734466174530687551674078427131920633125550141101243071881465924485860118051,1778168292168,1778168299587,1778168299620,,,,,7452
95983919039134086748654180077007927392443688901381193240019846916797590745372,1778168292169,1778168299631,1778168299669,,,,,7499
75150978909498880939574655854013871854045746447594749204782188768461563831037,1778168796246,1778168801999,1778168802133,,,,,5887
7714226016461554165565328326939213576751982891714521014488675160726567316352,1778168068747,1778168069409,1778168069591,,,1778168069486,1778168069591,843
84014865876573312197587035562611492651929820674503511080141831621965496606521,1778168274045,1778168275544,1778168275598,,,,,1552
93944142604250809695475491398564749943572196764108375847462387378572660581511,1778168408035,1778168413649,1778168413696,,,,,5661
9772684279800060480840990202553570495651825191189953457452426982230192839147,1778168457487,1778168463743,1778168463786,,,,,6299
56312996142423453332411235374777158621918051191724382927869302449280199129424,1778168591550,1778168597786,1778168597847,,,,,6297
15715449628540888113855019105548084780571321442530378933413592497384036731445,1778168604670,1778168607808,1778168607878,,,,,3208
8385409606905137879189900674428277608820214901201295107758467551069419590624,1778168613720,1778168617807,1778168617867,,,,,4146
45508357017145131016791444769821310721171352362830580850053025578708101732472,1778168823501,1778168827828,1778168827902,,,,,4400
12844322075294445712419890615879592614511850307367336970083949139933554014878,1778168158308,1778168159441,1778168163597,,,1778168159528,1778168163597,5288
14743373322274213875459587498016548984599373294952843637147012070016144715653,1778168332416,1778168333496,1778168335644,,,1778168333542,1778168335644,3228
41601495978972557523692954689524426641401017984665803820539631971187797630051,1778168796250,1778168801728,1778168801808,,,,,5557
3600231489287759244626380536140244407006648102079804412581204679764835756128,1778168845703,1778168851900,1778168851957,,,,,6253
12674957057186873215252311517566479935534813421237697122144273678506450246660,1778168032541,1778168037396,1778168037459,,,,,4917
111463676928208785747137072268748844084047613935032718501418090247951407791237,1778168090935,1778168091427,1778168093502,,,1778168091494,1778168093502,2567
6420368537270565449941450398842432228363948516082094983611049052345195099967,1778168185437,1778168189608,1778168189657,,,,,4220
67282372257956047966840858937902018758957136645997922408468690603138435232676,1778168332409,1778168339515,1778168339615,,,,,7205
47798764104152481360096365257546536435772206619030717447748622969173795971441,1778168640978,1778168649596,1778168649650,,,,,8671
