TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
60064741284244473989616550483009296144962651813307287961156736544911024730176,1778166103700,1778166105000,1778166107044,1778166105064,1778166107044,,,3343
50763207696327131011678043219753564553501117576958303380948739604775978373196,1778166135855,1778166139108,1778166141058,1778166139197,1778166141058,,,5202
13670873246017547874488015973869854929768798300429783953141871029871262359610,1778166135878,1778166143001,1778166145120,1778166143124,1778166145120,,,9241
57785090082724174528004993717674848027111868031543496864824990825922576301514,1778166143936,1778166151064,1778166153105,1778166151138,1778166153105,,,9169
101634050282585921569872796102051926395706164298569626160547222322913575036844,1778165926743,1778165930927,1778165932993,1778165930977,1778165932993,,,6249
93190275631602179765719802202489665950516783820840465233471324453849423629108,1778165983083,1778165990965,1778165993021,1778165991049,1778165993021,,,9938
48866642782518962397034227228219414672431576931009998934452105058976279734905,1778166007205,1778166012941,1778166015087,1778166013062,1778166015087,,,7881
58158922245630039611621452947264631047916019723196459757066591726397926503855,1778166031315,1778166034956,1778166035032,,,,,3716
68876943546405451486608250531558804597268145360014766930382678544524618675895,1778166031316,1778166034975,1778166037041,1778166035040,1778166037041,,,5725
110274599777900801154973733644618538828378648935477820879711454724423578802616,1778166031335,1778166038947,1778166041038,1778166039044,1778166041038,,,9702
80495434720589150844935362173582286961449936729370486725537913570602501562206,1778166047398,1778166049020,1778166049088,,,,,1689
78700995681311648700898203165229495862681747868861183023916550914621360442282,1778166151956,1778166155034,1778166155113,,,,,3156
76377054433513859823182142299415630496778020511488886031775761542294437225525,1778165934762,1778165934910,1778165937041,1778165934990,1778165937041,,,2278
64199882955202802946456138787958475677435062812729076049768696760422387106996,1778165958882,1778165960953,1778165963032,1778165961043,1778165963032,,,4150
109686528298308652350399819270336284108669911114626278325487766166256253179610,1778165966957,1778165970922,1778165973018,1778165971011,1778165973018,,,6060
1973978699826663915344601308630465481527949061508199446006467951275510364654,1778166039363,1778166043057,1778166043108,,,,,3744
55859490099469404256420854307599386525643692333983717942407017280203400199773,1778166055460,1778166058999,1778166059066,,,,,3606
103261744016193852869223201559638545429823066434866972514047490468702789127603,1778165975028,1778165980937,1778165983050,1778165981014,1778165983050,,,8021
105381640774556905301392678478400001986322090540870484177426946020624105187950,1778165991123,1778165998946,1778166001057,1778165999039,1778166001057,,,9933
47938245799136757390985674280252384275022399415088434352453619421351795045378,1778166055450,1778166056996,1778166057071,,,,,1621
20178711308172263369170165335968864390917694089151150708134932648880403046842,1778166079550,1778166080959,1778166083101,1778166081068,1778166083101,,,3551
74625792155742602451804379978164170670081556207934310674324161499900684943482,1778166111736,1778166112993,1778166115113,1778166113103,1778166115113,,,3376
98514893643067211041229527236230469120259471274077662718305701069071181107575,1778166159986,1778166165048,1778166167155,1778166165132,1778166167155,,,7168
12820526862912154474810600049603478599091725048493074287711536352619691249900,1778165966988,1778165974940,1778165977038,1778165975041,1778165977038,,,10050
4467557783808539514622874342732971099147228686510439881204525729276373146585,1778165999168,1778166006932,1778166009000,1778166007052,1778166009000,,,9831
23248723994219998538423323643057534000517270838804677898723665641109821677901,1778166015225,1778166016930,1778166017040,,,,,1814
86848468889037539133089269142823216584227678253458614223242692830050609553595,1778166015229,1778166018928,1778166021057,1778166019040,1778166021057,,,5827
55607071085530494692488463334701522795588480910881602771315307399066889425494,1778166151962,1778166157058,1778166157148,,,,,5186
104148319166366136414478577873965487379628713987713094680353005538601857866609,1778166031331,1778166038988,1778166039064,,,,,7733
28654798545485001350701433413530200108279503815150705325210099083490886751399,1778166079564,1778166086987,1778166087071,,,,,7507
54679157884350440743595591762494670393394092597293860665147990987982059509190,1778166168008,1778166174989,1778166177116,1778166175089,1778166177116,,,9107
101018004152687891324615143203886122041740492369274630255761555890997777936997,1778165926721,1778165928950,1778165930967,1778165929002,1778165930967,,,4245
96496327460223847576281017778230511516495764841370734006175449047348740385516,1778165983071,1778165986918,1778165987005,,,,,3934
70315506375924934894804833274440908711623608865602185155292824034967944739717,1778165999145,1778166000944,1778166003020,1778166001049,1778166003020,,,3874
86981551854389984500674238694727355410671180264531922628785507720918900180197,1778166007209,1778166014932,1778166015088,,,,,7878
111091382374944729540204161012349990047196910243070786827037696031595205606326,1778166047404,1778166050963,1778166051043,,,,,3638
96569835680455968586276978352833402412775406268495296979377000048452689113423,1778166079560,1778166084957,1778166085063,,,,,5502
90662367666607694738559862237232758029702049693948809802023029726872885511425,1778166095689,1778166102975,1778166103058,,,,,7369
8424674528687251240510837352824322767447585589186754178455718024008169615252,1778166071524,1778166074965,1778166077080,1778166075065,1778166077080,,,5555
21930940035549761510859321999551158555069038277892007603349594527660816956514,1778166103708,1778166107000,1778166109094,1778166107079,1778166109094,,,5386
68417411602207286865257312604050620706070192379892986118933633819113136229664,1778166119777,1778166120991,1778166121088,,,,,1310
34490974172672251332156806110578973416785075420408754850655441181357979458052,1778166119784,1778166122956,1778166123034,,,,,3249
100738379815682967784642041335342534949993460655250092902415572813807000422466,1778166143893,1778166145015,1778166145082,,,,,1189
