TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
105891796596383796349232748399661102654903263231492701044898685181235334867279,1779093075782,1779093078523,1779093078632,,,,,2850
58392223846186807661110315947413463194663470688656164932082419241722491489535,1779093077824,1779093080109,1779093080293,,,,,2468
3246023779147525225377582374052885835491783841453151284874976588643035984259,1779093278678,1779093281436,1779093281552,,,,,2873
76205781633603346230351366575942869589734599278586839034618362304784526955004,1779093039489,1779093040341,1779093064770,,,1779093040606,1779093064770,25280
110923045425685495600388824430226846246409778038528040250707320010863921292072,1779093075759,1779093078138,1779093078363,,,,,2604
23872232861182496302362249196037019887514652989609563770147429882436248935832,1779093033091,1779093034565,1779093036339,,,1779093034910,1779093036339,3248
2755049374835248685312110590216089318489877348385801058833250559242332202845,1779093071634,1779093074511,1779093074607,,,,,2973
74844688126880633971072839387264380974535618954809476499353548516539953792656,1779093079945,1779093081368,1779093081518,,,,,1572
91094497619837565843603598791326047972979000385983452605759611244172578542891,1779093082127,1779093084580,1779093084794,,,,,2667
104853581840743636919172008126324458673271560103562722749361769056927242564720,1779093037313,1779093040186,1779093040523,,,,,3210
59933801162817669029127927832730745753256833943317677115817659052514727782257,1779093037285,1779093040341,1779093040606,,,,,3321
108671498894028184688338958589080977064532266660965205168395919386516061934587,1779093041543,1779093043962,1779093044155,,,,,2612
79380176022981457141843999829659005120791168418850031512232778946076831085957,1779093075748,1779093077367,1779093077515,,,,,1767
61746325630161596281120001517365584801384040483331051261452937588893228987824,1779093280940,1779093282609,1779093282757,,,,,1817
2103116509259237158585736700275705066110762733072058645500028018557366838583,1779093043629,1779093046082,1779093046248,,,,,2618
93409375605254495906228774538145375501887689823376354122308251633183162294112,1779093048003,1779093049343,1779093108364,,,1779093049425,1779093108364,60361
113341940590117302724124336135438502576512274737826611260584123876530597164338,1779093047968,1779093049977,1779093110373,,,1779093050154,1779093110373,62405
43779845844564025940036095285501748474686833806171058440285175982463652440073,1779093065244,1779093065857,1779093182285,,,1779093066114,1779093182285,117041
80302713409039777970348172884389706103030274469065616527762441552202794484946,1779093063100,1779093066152,1779093066424,,,,,3324
39744982423961278765335736708261682993697657162986267458140927484736822705150,1779093069539,1779093071965,1779093072108,,,,,2568
87373096921181048709822749491643693013691585444238179715801560481704634225074,1779093039420,1779093042478,1779093042651,,,,,3230
83729356296710363603616428884756180830471986551130414020956738427191947780480,1779093052430,1779093054260,1779093128835,,,1779093054574,1779093128835,76404
49553637727746413916633943959098688890628112234083542188387175550730379285686,1779093067359,1779093067976,1779093192836,,,1779093068084,1779093192836,125476
54015041142329957802296623618088958442578490912033480638436471194111511417745,1779093075781,1779093078247,1779093078470,,,,,2689
6698095630558035649256815634297146458780509335608440736315339475329390333487,1779093272132,1779093273427,1779093273508,,,,,1375
2801621107196847707381014559762573493104244469860315745208509466563997028695,1779093278782,1779093280310,1779093280455,,,,,1673
95970658365895075093717249094336438784293252315134206593454251402611136898059,1779093283091,1779093284073,1779093328788,,,1779093284159,1779093328788,45697
56504869424165974324794561391179750350884811918790034022804240466910513016790,1779093283054,1779093284223,1779093284332,,,,,1278
32695204371715262270125569379464576323656854968967902376262097660298294709719,1779093041589,1779093044189,1779093044382,,,,,2792
108863903998128524251120472633715169228910609581079827444105252363686967126554,1779093058941,1779093060102,1779093154844,,,1779093060246,1779093154844,95902
99113581129477075732771329927753290932554457821637783037339301940593469515981,1779093058927,1779093060265,1779093060397,,,,,1469
77568836875651317622986508059471611399704765639155142200383087955265579932339,1779093077834,1779093079847,1779093079968,,,,,2134
87727221691928416429823471674553649242862018033345258142423666518908182832419,1779093272105,1779093273906,1779093274036,,,,,1930
46834735475521969421660044905388984642992901429313255527450899929493315093096,1779093287211,1779093288054,1779093348921,,,1779093288126,1779093348921,61709
71394205462087486421066270964412392963452501369588711576043978176599027262375,1779093045786,1779093045946,1779093092666,,,1779093046038,1779093092666,46880
48862595552353589992226913889552208464731511661623479783215588576205391558964,1779093052422,1779093054129,1779093126266,,,1779093054428,1779093126266,73843
94372552965750997729540736209438002847043831799384669749554778196907805026650,1779093276560,1779093278041,1779093298409,,,1779093278150,1779093298409,21848
70705820073048516603628586202834726844433009565131705614670371515350249029665,1779093285130,1779093288177,1779093288264,,,,,3134
82576627623534826697248820732473030370418047815828411874755649891125100490889,1779093041585,1779093044189,1779093044382,,,,,2796
1277071600998020822072524153888635449322354119360967579395555017801784673104,1779093056835,1779093057959,1779093058104,,,,,1269
76832867710851125106992001950111617880892682044117883575579570679326882328054,1779093272115,1779093273427,1779093273508,,,,,1392
22255262043401670519986109681807873867750007753394822671866604642537266223389,1779093280864,1779093284073,1779093284159,,,,,3295
113786458106640949649426981369636513873821044628190495011440223267632863766392,1779093035154,1779093038082,1779093038251,,,,,3097
23446365254130341792542610340169058620722746265975829030501538054676630932061,1779093045719,1779093048499,1779093048717,,,,,2997
44043031263347205978984862366283071513090888031313272416004547011963642404703,1779093052419,1779093054133,1779093127499,,,1779093054416,1779093127499,75079
78281677527059075879393205059708711427634497598886419088451075667878308774255,1779093071627,1779093073371,1779093073502,,,,,1875
69181280770652424902042272114280351486300500266642100376620916438699267652611,1779093075749,1779093077367,1779093077515,,,,,1766
83530514373112008256372334265120738724495940063978041615780572266934821408651,1779093283071,1779093286061,1779093286174,,,,,3103
56173222578292869556138398099536265310115439366927203148376939885268776539143,1779093037282,1779093040186,1779093040523,,,,,3240
70919454909535780201608689802432507921979082338206038323883208618818491574394,1779093043690,1779093044648,1779093089236,,,1779093044852,1779093089236,45546
90095288468693723013168849074328125128968965728719275091263228873182868223966,1779093043658,1779093045834,1779093045973,,,,,2315
