TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
32270074979942055745625019718976615362661293117064183657613485165506200652781,1778167236348,1778167242115,1778167242196,,,,,5847
90907679811114400633006407781484424403328709667384414651790268189900569591399,1778167245436,1778167252045,1778167252081,,,,,6644
108292088840906163312061261564041135087290282386370345529877305792527171427177,1778167263584,1778167270123,1778167270244,,,,,6659
99539948632755844240833956491897102496949615293077105518615487772487004709737,1778167272622,1778167278084,1778167278177,,,,,5555
112295631671126893375791672383329180127771105111974842062053147842920629903433,1778167272626,1778167278129,1778167278199,,,,,5573
658761249942224337851226371017118323945717530368232435105006867586131574212,1778167272635,1778167282098,1778167282170,,,,,9534
76154747065149411360224195019622120511069469167858046879161147775777657758098,1778167308837,1778167310315,1778167316240,,,1778167310372,1778167316240,7402
29753796575868632907934740866429305495041491199253930061685898134807944143636,1778167308794,1778167312294,1778167312383,,,,,3588
14922885196713727363715583845755136756743582354054152669214801916056797278072,1778167345018,1778167352137,1778167352209,,,,,7191
112537887951519761908185912356991688229208120065957643448886391416802446762125,1778167408362,1778167414358,1778167414439,,,,,6076
51467967880852251644628080070572765492544685790361748661844575994889632968373,1778167426461,1778167432168,1778167432234,,,,,5773
59019599151623927230735120719571029697410984446367744615392413714000245225355,1778167435525,1778167442179,1778167442279,,,,,6754
51450667723498136846077386114220133556745872062953942967903440514553351642577,1778167191136,1778167200055,1778167200136,,,,,8999
57570008164879526429501570310644627738518841639824338641374325704519809881726,1778167236369,1778167244091,1778167244178,,,,,7809
4403877381431894521580111532201384113014651562307265110108200936035291804682,1778167236370,1778167244043,1778167244153,,,,,7782
91315741955413528184359114914718495696790236444136317661455296568324659625033,1778167254499,1778167262122,1778167262200,,,,,7700
15594899618507039673673009583710888564208848362026112439653973672055719387293,1778167272634,1778167282052,1778167282134,,,,,9499
47380591897556131109607634726621217534244734298722221785197839960532126524369,1778167381242,1778167382152,1778167388224,,,1778167382207,1778167388224,6982
109787638241557452364565227312887055302306410037399761474773440710491076954109,1778167453613,1778167462192,1778167462262,,,,,8648
84056502342330924441857906093355678583783469088090892711975655206811789634252,1778167200168,1778167206027,1778167206110,,,,,5942
110453616307427759480236464100450987651640232869152697609330326026959583481350,1778167236389,1778167238115,1778167244178,,,1778167238203,1778167244178,7789
