TxHash (Byte -> Big Int),Tx propose timestamp,Block propose timestamp,Tx finally commit timestamp,Relay1 Tx commit timestamp (not a relay tx -> nil),Relay2 Tx commit timestamp (not a relay tx -> nil),Broker1 Tx commit timestamp (not a broker tx -> nil),Broker2 Tx commit timestamp (not a broker tx -> nil),Confirmed latency of this tx (ms)
96846006920104115495714279294997120780470288840839397684095475883712988921439,1779097255928,1779097258646,1779097258792,,,,,2863
22446974558522422617967996105785150928021862217632834571097324905680897813980,1779097258039,1779097258811,1779097428847,,,1779097258911,1779097428847,170808
70219961641302200142507630793299270014523944595866235549225538227138690510254,1779097257997,1779097260533,1779097260627,,,,,2629
24806621586525932497697284038428258424416510227450925623825602351434913043803,1779097457432,1779097460346,1779097460463,,,,,3031
4311119272346188219884595969839937144371893527696120007700746029453888508511,1779097243369,1779097244628,1779097357169,,,1779097244854,1779097357169,113799
102543671823727784142287133134003294806666109595036179320874398671971250755124,1779097253860,1779097256582,1779097256877,,,,,3016
74961332836730563839474190190711664492838152792234038716256007539115823909164,1779097453312,1779097455142,1779097455238,,,,,1925
73370399800732058224527833173257323241702452444881410779751631795352212639404,1779097457476,1779097458587,1779097458722,,,,,1246
45492209998953150546256012932627243057845190593501825875530390294747613184316,1779097459562,1779097459637,1779097492802,,,1779097459760,1779097492802,33240
67258972340700014703321309971213347485005848189042258247217692517139328716703,1779097226101,1779097229064,1779097229206,,,,,3104
10572766319423104114232931526306945640485681969946262100986578352760554444518,1779097228248,1779097230275,1779097288845,,,1779097230497,1779097288845,60597
49199690274005422689537991527219029491234449233495282294365369260657333665296,1779097234934,1779097236996,1779097237201,,,,,2267
27596879749882306986506932670103825532798583926236873668017258804724649267210,1779097247598,1779097249449,1779097380710,,,1779097249559,1779097380710,133111
71791804432369268666233534618593505277831253064111073243563070566629778350706,1779097258038,1779097259463,1779097432663,,,1779097259573,1779097432663,174625
88133655359722652346852840378895932361386007588668630846085464574798031992076,1779097221929,1779097224596,1779097224783,,,,,2854
77793592892869879508957289804003044666224712343040360937132095282536074637035,1779097228245,1779097230275,1779097288698,,,1779097230497,1779097288698,60453
4134488829447823278626023479768604317002351889814994686463595307099248389252,1779097234930,1779097236269,1779097236406,,,,,1475
110148902006423388071141335309374940668777254525803945403091957296280524473491,1779097262210,1779097264594,1779097264794,,,,,2583
100376420078946429787979804793789700629217107286819497853224272849066670980725,1779097451240,1779097452865,1779097460580,,,1779097452999,1779097460580,9340
89837151964368187911095464667187357210582511268007868356085071739871185106222,1779097457467,1779097458888,1779097458993,,,,,1525
87296496908324388063461509106145726676654137037774931064047773283449977050838,1779097232830,1779097233064,1779097302686,,,1779097233163,1779097302686,69856
16079378676817561815087446329413115294070631968415460136109617190306048521726,1779097253848,1779097256285,1779097256417,,,,,2568
66326038818755199584770726191633997955912741159370086439448209920171723756503,1779097253821,1779097256582,1779097256877,,,,,3055
2991714169469786414739097143739168287010525874656739364722935831240692364371,1779097253870,1779097256827,1779097257003,,,,,3132
24110027505882256250647464315112700166918701737531457441912657538019893438997,1779097459564,1779097460346,1779097494943,,,1779097460463,1779097494943,35378
30582307259243291636440451964057931902520855207576091470779959722796983431885,1779097459522,1779097461631,1779097461693,,,,,2171
41209308036522489401912714809337423059281931349157579234162501195942474906339,1779097232611,1779097235440,1779097235567,,,,,2955
63408600790226060433777538756364725774241936551261590975502314102577864213433,1779097243365,1779097244698,1779097357674,,,1779097244905,1779097357674,114308
30701160920293365578197114877359872183750210526013035265320255435072706015642,1779097453269,1779097454680,1779097454865,,,,,1595
26647138717556814665787445019393210538693837881120540209617985095281152800147,1779097463775,1779097466483,1779097466544,,,,,2769
37098646544731726275029305802801007170275205795134017178021348100591699466476,1779097219826,1779097221435,1779097221550,,,,,1723
46118549597099082410876133279797103143957190870274528437644039546827581622654,1779097221901,1779097224547,1779097224702,,,,,2801
77709916120916612298278647958152617682575162785333658104691056238420101287118,1779097226145,1779097226672,1779097276649,,,1779097226915,1779097276649,50504
12887904503875282891489169272246312232707233677033824200362215804376306842962,1779097230424,1779097233064,1779097233163,,,,,2739
7545621126921244846966571323955941862763702844640364339000608318831279275117,1779097232839,1779097234674,1779097309711,,,1779097234883,1779097309711,76872
83086493399659924183584022891413112230650353712174797844977739760324495034324,1779097239148,1779097240612,1779097240829,,,,,1681
27295682609431227569184087333833571601415050895756816918556268521783770834259,1779097253822,1779097256742,1779097256967,,,,,3144
98008729785705205797601168146237419801305134716168221820767894943783207225129,1779097463824,1779097465149,1779097522723,,,1779097465211,1779097522723,58899
48895851215047809623250041839102850253859337150382874501043999821754921092890,1779097215660,1779097216407,1779097220907,,,1779097216548,1779097220907,5247
115377278726494397224687845714988995630934328052532952530220728259258188139606,1779097213454,1779097216690,1779097216851,,,,,3396
39754143899748655089545312069893370093161929843481382076502044151528605330191,1779097219855,1779097220427,1779097231543,,,1779097220631,1779097231543,11687
115741510538386577969642159648788593615513596953258411556116055343226408552888,1779097226137,1779097226672,1779097276705,,,1779097226915,1779097276705,50567
7580867023597675227232621722124344950459353735292460061843442874615134620298,1779097234933,1779097236508,1779097236632,,,,,1699
92580226418591804396264306871325814216889610342695411924322182344478536652917,1779097251748,1779097254730,1779097255020,,,,,3271
45729660590677354820614519693787223455464510325741968739458156747671088949028,1779097459530,1779097461631,1779097461693,,,,,2162
80165299121277190869650040750828530189692255989027293105315345635394610895991,1779097463826,1779097464641,1779097518730,,,1779097464721,1779097518730,54904
39199355227024170343569005006164866793006214228950158393943616818639280763505,1779097215661,1779097217440,1779097228845,,,1779097217594,1779097228845,13183
4190312728425221214064027832482247179415199543144428881091620644408660543822,1779097228252,1779097229442,1779097288490,,,1779097229536,1779097288490,60238
24155189763219661151781561302040925322412429362385235287436241521316944751786,1779097230452,1779097232589,1779097232904,,,,,2452
41006215199407705811164655740174672743406646384863075546489998859416565025184,1779097239179,1779097240771,1779097338850,,,1779097240901,1779097338850,99671
3259008974107377879430876486183198327714042887728618868471541980200632260036,1779097255952,1779097258584,1779097258728,,,,,2775
54736493095959859909516329413009667520132503586287949655077352878385814480947,1779097453285,1779097454537,1779097454644,,,,,1359
65138919242490464468759142245757991072986715051586173865831664220392758732036,1779097232842,1779097232994,1779097301178,,,1779097233074,1779097301178,68335
84234575508795843410909427454965229837393440823554172900453521290620467726668,1779097249639,1779097252523,1779097252674,,,,,3034
10907745197335065540287286661534204841417974541856577469124024089588050999387,1779097258003,1779097260277,1779097260387,,,,,2384
